,StudentID,Status,Class_Of,Gender,Birthdate,Course_Title,Class_Name,TeacherID,S1_Grade,S1_Avg,S1_GPA,S2_Grade,S2_Avg,S2_GPA,Year
2034,10448,Graduate,2020,Male,04/20/2002,AP Human Geography,AP HUM G,82,A,96.3,5.0,A,95.5,5.0,2018-2019
2035,10448,Graduate,2020,Male,04/20/2002,U. S. History,US HIS,82,A,98.97,4.0,A,96.8,4.0,2018-2019
2036,10779,Graduate,2022,Female,12/18/2003,Algebra I,ALG l,82,A,92.6,4.0,B,82.7,3.0,2018-2019
2037,10531,Graduate,2020,Male,09/14/2000,Geometry,GEOM,82,D,60.1,1.0,D,60.8,1.0,2018-2019
2038,10531,Graduate,2020,Male,09/14/2000,U. S. History,US HIS,82,C,72.32,2.0,C,76.3,2.0,2018-2019
2039,10609,Graduate,2021,Female,10/22/2002,Geometry,GEOM,82,B,83.4,3.0,C-,71.5,1.7,2018-2019
2040,10610,Graduate,2021,Male,09/03/2002,Geometry,GEOM,82,D,62.6,1.0,D,60.1,1.0,2018-2019
2041,10629,Graduate,2021,Female,09/19/2002,Geometry,GEOM,82,C-,71.9,1.7,D,62.7,1.0,2018-2019
2042,10840,Withdrawn,2022,Female,06/12/2004,Algebra I,ALG l,82,A,92.9,4.0,A,93.3,4.0,2018-2019
2043,10816,Graduate,2022,Male,08/14/2003,Algebra I,ALG l,82,C+,78.9,2.3,D,66.6,1.0,2018-2019
2044,10782,Withdrawn,2022,Male,05/06/2003,Geometry,GEOM,82,B,82.03,3.0,B,85.5,3.0,2018-2019
2045,10819,Graduate,2022,Male,10/07/2003,Algebra I,ALG l,82,B-,80.7,2.7,D,66.3,1.0,2018-2019
2046,10626,Graduate,2021,Male,05/03/2003,Geometry,GEOM,82,C,76.8,2.0,C-,70.0,1.7,2018-2019
2047,10667,Withdrawn,2021,Male,02/20/2003,Geometry,GEOM,82,F,44.4,0.0,F,28.8,0.0,2018-2019
2048,10493,Graduate,2020,Female,08/02/2002,U. S. History,US HIS,82,B,87.75,3.0,A-,90.2,3.7,2018-2019
2049,10850,Graduate,2022,Female,08/24/2004,Algebra I,ALG l,82,A,95.8,4.0,A,93.5,4.0,2018-2019
2050,10520,Graduate,2020,Male,05/18/2002,U. S. History,US HIS,82,,,,B-,80.3,2.7,2018-2019
2051,10611,Graduate,2021,Female,10/09/2002,Geometry,GEOM,82,C,74.3,2.0,D,66.8,1.0,2018-2019
2052,10788,Graduate,2022,Male,08/12/2003,Geometry,GEOM,82,A-,90.65,3.7,A-,90.0,3.7,2018-2019
2053,10836,Graduate,2022,Male,01/15/2003,Algebra I,ALG l,82,C,74.7,2.0,F,41.6,0.0,2018-2019
2054,10742,Graduate,2022,Male,12/05/2003,Geometry,GEOM,82,B,82.28,3.0,B,84.7,3.0,2018-2019
2055,10451,Graduate,2020,Male,08/26/2002,U. S. History,US HIS,82,C-,71.01,1.7,C,72.9,2.0,2018-2019
2056,10792,Graduate,2020,Female,01/31/2002,U. S. History,US HIS,82,A,93.71,4.0,A,93.0,4.0,2018-2019
2057,10827,Withdrawn,2022,Female,10/09/2003,Algebra I,ALG l,82,A,92.8,4.0,A,93.3,4.0,2018-2019
2058,10894,Withdrawn,2022,Female,10/20/2001,Algebra I,ALG l,82,A-,90.1,3.7,A,95.2,4.0,2018-2019
2059,10419,Graduate,2020,Male,03/28/2002,AP Human Geography,AP HUM G,82,A-,90.1,4.7,B+,88.4,4.3,2018-2019
2060,10419,Graduate,2020,Male,03/28/2002,U. S. History,US HIS,82,A,92.34,4.0,A,92.2,4.0,2018-2019
2061,10914,Graduate,2020,Male,03/27/2002,U. S. History,US HIS,82,C,75.95,2.0,C+,78.5,2.3,2018-2019
2062,10164,Graduate,2019,Female,03/05/2001,AP Human Geography,AP HUM G,82,B,87.8,4.0,B,87.3,4.0,2018-2019
2063,10750,Graduate,2022,Female,11/01/2003,Geometry,GEOM,82,B,87.69,3.0,B,84.4,3.0,2018-2019
2064,10745,Graduate,2022,Female,09/06/2003,Geometry,GEOM,82,A-,91.3,3.7,A,93.6,4.0,2018-2019
2065,10793,Graduate,2022,Male,03/02/2003,Geometry,GEOM,82,A,95.1,4.0,A,96.5,4.0,2018-2019
2066,10663,Withdrawn,2021,Female,03/24/2003,Geometry,GEOM,82,D,67.2,1.0,F,40.2,0.0,2018-2019
2067,10794,Graduate,2022,Male,06/03/2004,Algebra I,ALG l,82,A,93.7,4.0,A-,90.0,3.7,2018-2019
2068,10613,Graduate,2021,Female,01/12/2004,Geometry,GEOM,82,A,92.3,4.0,A-,90.2,3.7,2018-2019
2069,10442,Graduate,2020,Male,11/06/2001,Geometry,GEOM,82,F,29.24,0.0,F,24.4,0.0,2018-2019
2070,10442,Graduate,2020,Male,11/06/2001,U. S. History,US HIS,82,F,28.78,0.0,F,15.1,0.0,2018-2019
2071,10454,Graduate,2020,Male,03/05/2002,U. S. History,US HIS,82,A-,90.52,3.7,B+,88.1,3.3,2018-2019
2072,10614,Withdrawn,2021,Female,07/12/2002,Geometry,GEOM,82,F,43.1,0.0,F,44.1,0.0,2018-2019
2073,10799,Graduate,2022,Female,02/25/2004,Algebra I,ALG l,82,A,96.2,4.0,A,93.8,4.0,2018-2019
2074,10806,Graduate,2022,Female,09/28/2003,Algebra I,ALG l,82,A,94.8,4.0,A,94.1,4.0,2018-2019
2075,10807,Withdrawn,2022,Male,03/02/2005,Geometry,GEOM,82,B,87.05,3.0,B,83.6,3.0,2018-2019
2076,10810,Withdrawn,2022,Female,03/02/2005,Geometry,GEOM,82,A,92.88,4.0,A,93.2,4.0,2018-2019
2077,10617,Graduate,2020,Female,02/06/2004,AP Human Geography,AP HUM G,82,A,96.7,5.0,A,96.4,5.0,2018-2019
2078,10704,Graduate,2020,Female,02/08/2002,AP Human Geography,AP HUM G,82,C-,70.4,1.7,,,,2018-2019
2079,10704,Graduate,2020,Female,02/08/2002,U. S. History,US HIS,82,B-,81.12,2.7,B-,80.7,2.7,2018-2019
2080,10748,Withdrawn,2022,Female,08/22/2004,Geometry,GEOM,82,B-,80.01,2.7,C,73.2,2.0,2018-2019
2081,10671,Withdrawn,2021,Male,10/11/2002,Geometry,GEOM,82,C-,71.1,1.7,D,60.8,1.0,2018-2019
2082,10445,Graduate,2020,Female,11/10/2001,U. S. History,US HIS,82,B-,80.39,2.7,B,83.7,3.0,2018-2019
2083,10869,Withdrawn,2022,Male,07/17/2003,Geometry,GEOM,82,A,96.08,4.0,A,98.5,4.0,2018-2019
2084,10781,Graduate,2022,Female,08/24/2003,Algebra I,ALG l,82,B+,88.1,3.3,A-,90.1,3.7,2018-2019
2085,10839,Withdrawn,2022,Female,04/14/2004,Geometry,GEOM,82,B,85.16,3.0,C,73.1,2.0,2018-2019
2086,10620,Graduate,2021,Female,09/06/2002,Geometry,GEOM,82,B,87.7,3.0,B,84.5,3.0,2018-2019
2087,10528,Graduate,2020,Female,09/04/2001,AP Human Geography,AP HUM G,82,B,84.9,4.0,B,84.3,4.0,2018-2019
2088,10528,Graduate,2020,Female,09/04/2001,U. S. History,US HIS,82,A,92.0,4.0,A,95.2,4.0,2018-2019
2089,10461,Graduate,2020,Female,05/21/2002,U. S. History,US HIS,82,B,84.54,3.0,B,84.9,3.0,2018-2019
2090,10814,Graduate,2022,Female,08/31/2003,Algebra I,ALG l,82,C,73.9,2.0,C-,70.2,1.7,2018-2019
2091,10763,Graduate,2022,Female,04/05/2004,Algebra I,ALG l,82,A,93.8,4.0,A,92.5,4.0,2018-2019
2092,10906,Withdrawn,2022,Male,02/26/2004,Geometry,GEOM,82,C,72.0,2.0,C,74.3,2.0,2018-2019
2093,10144,Graduate,2019,Female,08/10/2001,AP Human Geography,AP HUM G,82,A,95.2,5.0,A,94.0,5.0,2018-2019
2094,10761,Withdrawn,2022,Male,06/04/2004,Algebra I,ALG l,82,D+,68.4,1.3,D,63.8,1.0,2018-2019
2095,10689,Graduate,2020,Female,02/16/2001,U. S. History,US HIS,82,A,94.83,4.0,A,94.3,4.0,2018-2019
2096,10895,Withdrawn,2022,Male,02/02/2002,Algebra I,ALG l,82,D,66.8,1.0,C,75.6,2.0,2018-2019
2097,10877,Withdrawn,2021,Male,09/17/2003,AP Human Geography,AP HUM G,82,B-,80.0,3.7,D,60.5,1.0,2018-2019
2098,10877,Withdrawn,2021,Male,09/17/2003,Geometry,GEOM,82,B,86.0,3.0,C,76.2,2.0,2018-2019
2099,10833,Withdrawn,2022,Male,08/08/2004,Graphic Design,GRAPHIC DES,54,A,99.1,4.0,A,97.82,4.0,2018-2019
2100,10604,Graduate,2021,Male,01/29/2003,Photography,PHOTO,54,A-,91.4,3.7,B-,81.82,2.7,2018-2019
2101,10181,Graduate,2019,Male,04/04/2001,Graphic Design,GRAPHIC DES,54,A-,92.8,3.7,C,77.94,2.0,2018-2019
2102,10830,Graduate,2022,Male,09/01/2003,Graphic Design,GRAPHIC DES,54,A,95.0,4.0,B+,89.91,3.3,2018-2019
2103,10448,Graduate,2020,Male,04/20/2002,Graphic Design,GRAPHIC DES,54,A,100.0,4.0,A,100.0,4.0,2018-2019
2104,10429,Graduate,2020,Female,07/31/2002,Photography,PHOTO,54,A,96.1,4.0,A,95.7,4.0,2018-2019
2105,10816,Graduate,2022,Male,08/14/2003,Graphic Design,GRAPHIC DES,54,A,97.3,4.0,B,87.55,3.0,2018-2019
2106,10782,Withdrawn,2022,Male,05/06/2003,Graphic Design,GRAPHIC DES,54,A,97.8,4.0,A,97.15,4.0,2018-2019
2107,10819,Graduate,2022,Male,10/07/2003,Graphic Design,GRAPHIC DES,54,A,99.0,4.0,B,87.2,3.0,2018-2019
2108,10788,Graduate,2022,Male,08/12/2003,Graphic Design,GRAPHIC DES,54,A,99.4,4.0,A,98.29,4.0,2018-2019
2109,10827,Withdrawn,2022,Female,10/09/2003,Graphic Design,GRAPHIC DES,54,A,96.2,4.0,A,94.31,4.0,2018-2019
2110,10419,Graduate,2020,Male,03/28/2002,Graphic Design,GRAPHIC DES,54,A,99.1,4.0,A,98.1,4.0,2018-2019
2111,10914,Graduate,2020,Male,03/27/2002,Photography,PHOTO,54,A,96.9,4.0,A-,91.6,3.7,2018-2019
2112,10438,Graduate,2019,Female,01/23/2001,Photography,PHOTO,54,C+,79.7,2.3,C,75.54,2.0,2018-2019
2113,10807,Withdrawn,2022,Male,03/02/2005,Graphic Design,GRAPHIC DES,54,A,95.8,4.0,A-,91.48,3.7,2018-2019
2114,10621,Graduate,2021,Male,03/19/2003,Photography,PHOTO,54,A,93.2,4.0,A-,90.92,3.7,2018-2019
2115,10200,Graduate,2019,Female,12/31/2000,Photography,PHOTO,54,B,84.4,3.0,,,,2018-2019
2116,10622,Graduate,2021,Male,03/26/2003,Photography,PHOTO,54,A,93.6,4.0,A-,92.74,3.7,2018-2019
2117,10188,Graduate,2019,Female,07/16/2000,Photography,PHOTO,54,B,85.1,3.0,,,,2018-2019
2118,10689,Graduate,2020,Female,02/16/2001,Photography,PHOTO,54,A,98.2,4.0,A,98.13,4.0,2018-2019
2119,10535,Graduate,2019,Male,06/19/1999,Graphic Design,GRAPHIC DES,54,A-,92.2,3.7,C,77.71,2.0,2018-2019
2120,10535,Graduate,2019,Male,06/19/1999,Photography,PHOTO,54,B,84.9,3.0,B,86.78,3.0,2018-2019
2121,10603,Graduate,2021,Male,07/02/2002,English II,ENG ll,59,B,87.9,3.0,B,86.04,3.0,2018-2019
2122,10604,Graduate,2021,Male,01/29/2003,English II,ENG ll,59,B-,80.7,2.7,C,74.92,2.0,2018-2019
2123,10181,Graduate,2019,Male,04/04/2001,English IV,ENG lV,59,D+,68.4,1.3,C-,71.63,1.7,2018-2019
2124,10605,Withdrawn,2021,Female,08/09/2002,English II,ENG ll,59,B+,89.4,3.3,C,74.14,2.0,2018-2019
2125,10426,Graduate,2020,Female,11/07/2001,English III,ENG lll,59,A,97.0,4.0,A,96.33,4.0,2018-2019
2127,10606,Graduate,2019,Male,04/04/2001,AP English Language,AP ENG LANG,59,A-,90.6,4.7,B+,88.56,4.3,2018-2019
2128,10146,Graduate,2019,Male,12/19/1999,English IV,ENG lV,59,B-,80.3,2.7,B+,88.0,3.3,2018-2019
2129,10662,Withdrawn,2021,Female,02/09/2003,English II,ENG ll,59,A-,91.7,3.7,A,96.15,4.0,2018-2019
2130,10420,Graduate,2020,Female,01/30/2002,AP English Literature,AP ENG LIT,59,A,97.38,5.0,A,98.05,5.0,2018-2019
2131,10607,Graduate,2021,Male,07/03/2002,English II,ENG ll,59,A,100.0,4.0,A,99.9,4.0,2018-2019
2132,10608,Graduate,2021,Female,02/28/2003,English II,ENG ll,59,A,94.2,4.0,A-,91.61,3.7,2018-2019
2133,10448,Graduate,2020,Male,04/20/2002,AP English Literature,AP ENG LIT,59,A,96.45,5.0,A,96.81,5.0,2018-2019
2134,10182,Graduate,2019,Male,02/14/2001,AP English Language,AP ENG LANG,59,B,87.4,4.0,B+,88.0,4.3,2018-2019
2135,10531,Graduate,2020,Male,09/14/2000,English III,ENG lll,59,C+,78.0,2.3,C,76.39,2.0,2018-2019
2136,10609,Graduate,2021,Female,10/22/2002,English II,ENG ll,59,A,97.8,4.0,A,94.91,4.0,2018-2019
2137,10610,Graduate,2021,Male,09/03/2002,English II,ENG ll,59,D,60.0,1.0,D,61.15,1.0,2018-2019
2138,10183,Graduate,2019,Male,07/15/2001,English IV,ENG lV,59,D,60.6,1.0,D,60.62,1.0,2018-2019
2139,10629,Graduate,2021,Female,09/19/2002,English II,ENG ll,59,C,77.7,2.0,B-,81.41,2.7,2018-2019
2140,10630,Withdrawn,2021,Female,09/18/2003,English II,ENG ll,59,A,100.0,4.0,A,97.29,4.0,2018-2019
2141,10127,Graduate,2019,Female,07/26/2001,AP English Language,AP ENG LANG,59,A,97.5,5.0,A,96.92,5.0,2018-2019
2142,10626,Graduate,2021,Male,05/03/2003,English II,ENG ll,59,B-,81.9,2.7,B,85.19,3.0,2018-2019
2143,10120,Graduate,2019,Female,11/20/2000,AP English Language,AP ENG LANG,59,A,99.4,5.0,A,99.33,5.0,2018-2019
2144,10667,Withdrawn,2021,Male,02/20/2003,English II,ENG ll,59,F,25.0,0.0,F,37.53,0.0,2018-2019
2145,10493,Graduate,2020,Female,08/02/2002,English III,ENG lll,59,A-,91.0,3.7,B+,89.66,3.3,2018-2019
2146,10520,Graduate,2020,Male,05/18/2002,English III,ENG lll,59,,,,C-,71.52,1.7,2018-2019
2147,10611,Graduate,2021,Female,10/09/2002,English II,ENG ll,59,A,96.0,4.0,B+,88.49,3.3,2018-2019
2148,10612,Graduate,2019,Male,12/05/2000,English IV,ENG lV,59,A-,90.0,3.7,A,93.52,4.0,2018-2019
2149,10451,Graduate,2020,Male,08/26/2002,English III,ENG lll,59,D,67.0,1.0,C-,70.91,1.7,2018-2019
2150,10792,Graduate,2020,Female,01/31/2002,AP English Literature,AP ENG LIT,59,A-,90.67,4.7,B+,89.34,4.3,2018-2019
2151,10419,Graduate,2020,Male,03/28/2002,AP English Literature,AP ENG LIT,59,B,84.69,4.0,B,84.67,4.0,2018-2019
2152,10914,Graduate,2020,Male,03/27/2002,English III,ENG lll,59,A-,91.0,3.7,,,,2018-2019
2153,10164,Graduate,2019,Female,03/05/2001,AP English Language,AP ENG LANG,59,A,96.1,5.0,A,95.87,5.0,2018-2019
2154,10184,Graduate,2019,Female,10/20/2000,AP English Language,AP ENG LANG,59,A,93.5,5.0,B+,88.09,4.3,2018-2019
2155,10438,Graduate,2019,Female,01/23/2001,English IV,ENG lV,59,D,66.4,1.0,C+,78.06,2.3,2018-2019
2156,10694,Graduate,2019,Male,05/17/2001,AP English Language,AP ENG LANG,59,A,96.5,5.0,A,94.86,5.0,2018-2019
2157,10186,Graduate,2019,Female,08/04/2000,AP English Language,AP ENG LANG,59,A-,90.0,4.7,B,86.66,4.0,2018-2019
2158,10903,Graduate,2021,Female,05/28/2003,English II,ENG ll,59,C-,70.6,1.7,D,61.02,1.0,2018-2019
2159,10663,Withdrawn,2021,Female,03/24/2003,English II,ENG ll,59,B-,82.4,2.7,C-,72.7,1.7,2018-2019
2160,10613,Graduate,2021,Female,01/12/2004,English II,ENG ll,59,A,93.0,4.0,A-,91.98,3.7,2018-2019
2161,10442,Graduate,2020,Male,11/06/2001,English III,ENG lll,59,F,25.0,0.0,D,61.31,1.0,2018-2019
2162,10454,Graduate,2020,Male,03/05/2002,English III,ENG lll,59,A,94.0,4.0,B,85.16,3.0,2018-2019
2163,10614,Withdrawn,2021,Female,07/12/2002,English II,ENG ll,59,D,60.3,1.0,D,67.19,1.0,2018-2019
2164,10185,Graduate,2019,Female,11/09/2000,AP English Language,AP ENG LANG,59,A,96.4,5.0,A,94.8,5.0,2018-2019
2165,10193,Graduate,2019,Male,09/08/2000,English IV,ENG lV,59,A-,92.5,3.7,A-,92.19,3.7,2018-2019
2166,10617,Graduate,2020,Female,02/06/2004,AP English Literature,AP ENG LIT,59,A-,91.62,4.7,A,95.42,5.0,2018-2019
2167,10617,Graduate,2020,Female,02/06/2004,English III,ENG lll,59,,,,A,98.99,4.0,2018-2019
2168,10704,Graduate,2020,Female,02/08/2002,English III,ENG lll,59,B,83.0,3.0,B,87.79,3.0,2018-2019
2169,10656,Graduate,2021,Female,06/04/2003,English II,ENG ll,59,B,87.5,3.0,A-,90.19,3.7,2018-2019
2170,10671,Withdrawn,2021,Male,10/11/2002,English II,ENG ll,59,C-,72.0,1.7,D,60.0,1.0,2018-2019
2171,10445,Graduate,2020,Female,11/10/2001,English III,ENG lll,59,B+,89.0,3.3,A-,92.45,3.7,2018-2019
2172,10619,Graduate,2021,Male,02/06/2003,English II,ENG ll,59,C-,71.5,1.7,C,77.08,2.0,2018-2019
2173,10618,Graduate,2021,Male,03/14/2003,English II,ENG ll,59,C-,72.0,1.7,C-,71.76,1.7,2018-2019
2174,10133,Graduate,2019,Male,05/01/2000,AP English Language,AP ENG LANG,59,B,83.4,4.0,C+,78.59,2.3,2018-2019
2175,10620,Graduate,2021,Female,09/06/2002,English II,ENG ll,59,A,98.7,4.0,A,98.28,4.0,2018-2019
2176,10621,Graduate,2021,Male,03/19/2003,English II,ENG ll,59,A,94.1,4.0,A-,91.76,3.7,2018-2019
2177,10458,Graduate,2019,Female,02/19/2002,AP English Language,AP ENG LANG,59,A,97.1,5.0,A,97.23,5.0,2018-2019
2178,10458,Graduate,2019,Female,02/19/2002,AP English Literature,AP ENG LIT,59,A,95.34,5.0,A,95.16,5.0,2018-2019
2179,10528,Graduate,2020,Female,09/04/2001,English III,ENG lll,59,B+,89.0,3.3,B+,89.42,3.3,2018-2019
2180,10200,Graduate,2019,Female,12/31/2000,English IV,ENG lV,59,C-,70.4,1.7,C+,79.03,2.3,2018-2019
2181,10622,Graduate,2021,Male,03/26/2003,English II,ENG ll,59,A-,90.4,3.7,B,87.67,3.0,2018-2019
2182,10461,Graduate,2020,Female,05/21/2002,English III,ENG lll,59,B+,89.0,3.3,A-,91.18,3.7,2018-2019
2183,10188,Graduate,2019,Female,07/16/2000,English IV,ENG lV,59,D,63.5,1.0,C,75.03,2.0,2018-2019
2184,10106,Graduate,2019,Male,07/11/2001,AP English Language,AP ENG LANG,59,C+,79.5,2.3,B-,80.2,3.7,2018-2019
2185,10144,Graduate,2019,Female,08/10/2001,AP English Language,AP ENG LANG,59,A,95.3,5.0,A,95.61,5.0,2018-2019
2186,10689,Graduate,2020,Female,02/16/2001,English III,ENG lll,59,A,97.0,4.0,A,96.41,4.0,2018-2019
2187,10535,Graduate,2019,Male,06/19/1999,English IV,ENG lV,59,C,75.6,2.0,D+,68.1,1.3,2018-2019
2188,10877,Withdrawn,2021,Male,09/17/2003,English II,ENG ll,59,A-,90.8,3.7,C,74.08,2.0,2018-2019
2189,10852,Graduate,2022,Male,07/27/2004,English I,ENG l,2,D,63.3,1.0,B,83.2,3.0,2018-2019
2190,10833,Withdrawn,2022,Male,08/08/2004,English I,ENG l,2,A,95.0,4.0,A,97.5,4.0,2018-2019
2191,10861,Withdrawn,2022,Female,03/27/2004,English I,ENG l,2,A-,91.2,3.7,A,93.4,4.0,2018-2019
2192,10764,Withdrawn,2022,Female,07/14/2003,English I,ENG l,2,A,97.3,4.0,A,96.7,4.0,2018-2019
2193,10767,Withdrawn,2022,Female,08/02/2004,English I,ENG l,2,A,96.9,4.0,A,98.2,4.0,2018-2019
2194,10821,Withdrawn,2022,Male,11/24/2003,English I,ENG l,2,A-,92.6,3.7,A,96.6,4.0,2018-2019
2195,10888,Graduate,2022,Female,06/10/2004,English I,ENG l,2,A,100.0,4.0,A,98.3,4.0,2018-2019
2196,10181,Graduate,2019,Male,04/04/2001,Adv. Film Production,ADV FILM PROD,2,,,,A,100.0,4.0,2018-2019
2197,10181,Graduate,2019,Male,04/04/2001,Film Production,FLM PROD,2,A,100.0,4.0,,,,2018-2019
2198,10843,Withdrawn,2022,Female,06/19/2004,English I,ENG l,2,A,93.5,4.0,B-,82.7,2.7,2018-2019
2199,10760,Withdrawn,2022,Male,06/25/2004,English I,ENG l,2,A,96.1,4.0,A,96.2,4.0,2018-2019
2200,10146,Graduate,2019,Male,12/19/1999,Film Production,FLM PROD,2,A,96.0,4.0,,,,2018-2019
2201,10773,Graduate,2022,Male,11/05/2003,English I,ENG l,2,B,84.0,3.0,C,76.9,2.0,2018-2019
2202,10776,Graduate,2022,Female,01/29/2004,English I,ENG l,2,A-,91.0,3.7,A-,91.1,3.7,2018-2019
2203,10830,Graduate,2022,Male,09/01/2003,English I,ENG l,2,A,95.8,4.0,A,93.6,4.0,2018-2019
2204,10848,Withdrawn,2022,Female,01/26/2003,English I,ENG l,2,A,97.7,4.0,A-,92.0,3.7,2018-2019
2205,10849,Withdrawn,2022,Male,04/28/2004,English I,ENG l,2,B+,89.2,3.3,B+,88.2,3.3,2018-2019
2206,10779,Graduate,2022,Female,12/18/2003,English I,ENG l,2,A,97.5,4.0,A,99.8,4.0,2018-2019
2207,10609,Graduate,2021,Female,10/22/2002,Film Production,FLM PROD,2,A,99.0,4.0,,,,2018-2019
2208,10840,Withdrawn,2022,Female,06/12/2004,English I,ENG l,2,A,98.3,4.0,A,98.7,4.0,2018-2019
2209,10816,Graduate,2022,Male,08/14/2003,English I,ENG l,2,C,74.2,2.0,A-,92.2,3.7,2018-2019
2210,10782,Withdrawn,2022,Male,05/06/2003,English I,ENG l,2,A,97.9,4.0,A,96.5,4.0,2018-2019
2211,10819,Graduate,2022,Male,10/07/2003,English I,ENG l,2,A,95.8,4.0,A,95.7,4.0,2018-2019
2212,10850,Graduate,2022,Female,08/24/2004,English I,ENG l,2,A,99.3,4.0,A,96.7,4.0,2018-2019
2213,10788,Graduate,2022,Male,08/12/2003,English I,ENG l,2,A,100.0,4.0,A,96.2,4.0,2018-2019
2214,10836,Graduate,2022,Male,01/15/2003,English I,ENG l,2,C-,72.9,1.7,C+,78.7,2.3,2018-2019
2215,10742,Graduate,2022,Male,12/05/2003,English I,ENG l,2,A,94.3,4.0,A,95.5,4.0,2018-2019
2216,10612,Graduate,2019,Male,12/05/2000,Adv. Film Production,ADV FILM PROD,2,,,,A,100.0,4.0,2018-2019
2217,10612,Graduate,2019,Male,12/05/2000,Film Production,FLM PROD,2,A,100.0,4.0,,,,2018-2019
2218,10749,Graduate,2022,Female,10/26/2003,English I,ENG l,2,C,77.1,2.0,C+,79.1,2.3,2018-2019
2219,10827,Withdrawn,2022,Female,10/09/2003,English I,ENG l,2,A,93.6,4.0,A,98.6,4.0,2018-2019
2220,10858,Graduate,2022,Female,04/26/2004,English I,ENG l,2,B,85.7,3.0,C,77.6,2.0,2018-2019
2221,10750,Graduate,2022,Female,11/01/2003,English I,ENG l,2,A,98.8,4.0,A,98.8,4.0,2018-2019
2222,10745,Graduate,2022,Female,09/06/2003,English I,ENG l,2,A,100.0,4.0,A,99.8,4.0,2018-2019
2223,10186,Graduate,2019,Female,08/04/2000,Film Production,FLM PROD,2,A,99.0,4.0,,,,2018-2019
2224,10793,Graduate,2022,Male,03/02/2003,English I,ENG l,2,A,99.1,4.0,A,97.4,4.0,2018-2019
2225,10794,Graduate,2022,Male,06/03/2004,English I,ENG l,2,A,94.0,4.0,A,99.2,4.0,2018-2019
2226,10797,Withdrawn,2022,Male,07/03/2002,English I,ENG l,2,A-,91.9,3.7,B,84.6,3.0,2018-2019
2227,10864,Withdrawn,2022,Female,12/04/2003,English I,ENG l,2,A,98.4,4.0,A-,91.6,3.7,2018-2019
2228,10799,Graduate,2022,Female,02/25/2004,English I,ENG l,2,A,99.1,4.0,A,99.8,4.0,2018-2019
2229,10806,Graduate,2022,Female,09/28/2003,English I,ENG l,2,A,98.2,4.0,A,99.7,4.0,2018-2019
2230,10807,Withdrawn,2022,Male,03/02/2005,English I,ENG l,2,A,97.8,4.0,A,96.9,4.0,2018-2019
2231,10810,Withdrawn,2022,Female,03/02/2005,English I,ENG l,2,A,100.0,4.0,A,97.7,4.0,2018-2019
2232,10867,Graduate,2022,Female,08/17/2003,English I,ENG l,2,C+,78.1,2.3,C,75.6,2.0,2018-2019
2233,10802,Graduate,2022,Female,08/20/2004,English I,ENG l,2,A,95.7,4.0,A,95.5,4.0,2018-2019
2234,10748,Withdrawn,2022,Female,08/22/2004,English I,ENG l,2,B,87.8,3.0,B,84.1,3.0,2018-2019
2235,10869,Withdrawn,2022,Male,07/17/2003,English I,ENG l,2,A,99.5,4.0,A,94.8,4.0,2018-2019
2236,10781,Graduate,2022,Female,08/24/2003,English I,ENG l,2,A,98.0,4.0,A,97.7,4.0,2018-2019
2237,10839,Withdrawn,2022,Female,04/14/2004,English I,ENG l,2,B,86.2,3.0,A,93.1,4.0,2018-2019
2238,10874,Withdrawn,2022,Male,07/28/2003,English I,ENG l,2,B-,80.2,2.7,B,84.1,3.0,2018-2019
2239,10846,Graduate,2022,Female,05/12/2004,English I,ENG l,2,D,67.5,1.0,B-,80.5,2.7,2018-2019
2240,10458,Graduate,2019,Female,02/19/2002,Adv. Film Production,ADV FILM PROD,2,,,,A,100.0,4.0,2018-2019
2241,10458,Graduate,2019,Female,02/19/2002,Film Production,FLM PROD,2,A,100.0,4.0,,,,2018-2019
2242,10200,Graduate,2019,Female,12/31/2000,Film Production,FLM PROD,2,A,100.0,4.0,,,,2018-2019
2243,10814,Graduate,2022,Female,08/31/2003,English I,ENG l,2,A,97.1,4.0,A,98.8,4.0,2018-2019
2244,10763,Graduate,2022,Female,04/05/2004,English I,ENG l,2,A,98.1,4.0,A,98.4,4.0,2018-2019
2245,10106,Graduate,2019,Male,07/11/2001,Adv. Film Production,ADV FILM PROD,2,,,,A,100.0,4.0,2018-2019
2246,10106,Graduate,2019,Male,07/11/2001,Film Production,FLM PROD,2,A,95.0,4.0,,,,2018-2019
2247,10906,Withdrawn,2022,Male,02/26/2004,English I,ENG l,2,D+,68.0,1.3,A-,92.7,3.7,2018-2019
2248,10880,Graduate,2022,Male,08/07/2004,English I,ENG l,2,B,85.4,3.0,A,94.9,4.0,2018-2019
2249,10761,Withdrawn,2022,Male,06/04/2004,English I,ENG l,2,A-,92.3,3.7,A-,90.4,3.7,2018-2019
2250,10852,Graduate,2022,Male,07/27/2004,Bible I,BIB l,9,C-,71.4,1.7,C-,70.4,1.7,2018-2019
2251,10833,Withdrawn,2022,Male,08/08/2004,Bible I,BIB l,9,A,99.3,4.0,A,100.0,4.0,2018-2019
2252,10861,Withdrawn,2022,Female,03/27/2004,Bible I,BIB l,9,B-,80.2,2.7,A-,90.4,3.7,2018-2019
2253,10764,Withdrawn,2022,Female,07/14/2003,Bible I,BIB l,9,A,97.8,4.0,A,100.0,4.0,2018-2019
2254,10767,Withdrawn,2022,Female,08/02/2004,Bible I,BIB l,9,A,99.5,4.0,A,99.8,4.0,2018-2019
